日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
110/08/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
110/08/02,27.2,30.4,24.7,0.9,0.5,0.2,92.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.699999999999999,0,0,0,0,0,1,1,8,-0.8660254037844384,-0.5000000000000004,0
110/08/03,28.6,33.2,25.9,3.9,,0.4,85.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.300000000000004,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
110/08/04,27.7,32.1,25.7,2.6,49.5,7.0,90.0,9.0,27.833333333333332,28.6,27.2,,,,,,,,,,31.900000000000002,33.2,30.4,,,,,,,,,,25.433333333333334,25.9,24.7,,,,,,,,,,2.466666666666667,3.9,0.9,,,,,,,,,,89.0,92.0,85.0,,,,,,,,,,6.633333333333333,9.0,5.2,,,,,,,,,,,,,,7.6,,,,6.400000000000002,0,0,0,0,0,1,1,8,-0.8660254037844384,-0.5000000000000004,0
110/08/05,27.3,30.8,25.5,0.3,12.0,5.1,94.0,7.2,27.866666666666664,28.6,27.3,,,,,,,,,,32.03333333333334,33.2,30.8,,,,,,,,,,25.7,25.9,25.5,,,,,,,,,,2.2666666666666666,3.9,0.3,,,,,,,,,,89.66666666666667,94.0,85.0,,,,,,,,,,7.300000000000001,9.0,5.7,,,,,,,,,,,,,,12.5,,,,5.300000000000001,0,0,0,0,0,1,2,8,-0.8660254037844384,-0.5000000000000004,0
110/08/06,27.7,31.4,24.9,2.3,,0.9,91.0,4.8,27.566666666666666,27.7,27.3,,,,,,,,,,31.433333333333334,32.1,30.8,,,,,,,,,,25.366666666666664,25.7,24.9,,,,,,,,,,1.7333333333333332,2.6,0.3,,,,,,,,,,91.66666666666667,94.0,90.0,,,,,,,,,,7.0,9.0,4.8,,,,,,,,,,,,,,12.999999999999998,,,,6.5,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
110/08/07,26.9,28.3,25.4,0.0,6.0,10.7,96.0,3.8,27.3,27.7,26.9,,,,,,,,,,30.166666666666668,31.4,28.3,,,,,,,,,,25.266666666666666,25.5,24.9,,,,,,,,,,0.8666666666666666,2.3,0.0,,,,,,,,,,93.66666666666667,96.0,91.0,,,,,,,,,,5.266666666666667,7.2,3.8,,,,,,,,,,,,,,16.7,,,,2.900000000000002,0,0,0,0,0,1,1,8,-0.8660254037844384,-0.5000000000000004,0
110/08/08,25.6,27.9,24.2,0.0,30.5,10.8,96.0,10.3,26.733333333333334,27.7,25.6,27.285714285714285,28.6,25.6,,,,,,,29.2,31.4,27.9,30.585714285714285,33.2,27.9,,,,,,,24.833333333333332,25.4,24.2,25.185714285714283,25.9,24.2,,,,,,,0.7666666666666666,2.3,0.0,1.4285714285714286,3.9,0.0,,,,,,,94.33333333333333,96.0,91.0,92.0,96.0,85.0,,,,,,,6.300000000000001,10.3,3.8,6.571428571428571,10.3,3.8,,,,,,,,,,,22.4,35.1,,,3.6999999999999993,0,0,0,0,0,1,2,8,-0.8660254037844384,-0.5000000000000004,0
110/08/09,27.9,32.7,25.0,4.4,1.5,1.9,87.0,7.7,26.8,27.9,25.6,27.38571428571429,28.6,25.6,,,,,,,29.633333333333336,32.7,27.9,30.914285714285715,33.2,27.9,,,,,,,24.866666666666664,25.4,24.2,25.228571428571428,25.9,24.2,,,,,,,1.4666666666666668,4.4,0.0,1.9285714285714286,4.4,0.0,,,,,,,93.0,96.0,87.0,91.28571428571429,96.0,85.0,,,,,,,7.266666666666667,10.3,3.8,6.928571428571429,10.3,3.8,,,,,,,38.0,,,,23.400000000000002,36.8,,,7.700000000000003,0,0,0,0,0,1,3,8,-0.8660254037844384,-0.5000000000000004,0
110/08/10,28.3,32.0,25.4,4.6,0.0,0.0,88.0,5.3,27.266666666666666,28.3,25.6,27.342857142857138,28.3,25.6,,,,,,,30.866666666666664,32.7,27.9,30.742857142857144,32.7,27.9,,,,,,,24.866666666666664,25.4,24.2,25.157142857142855,25.7,24.2,,,,,,,3.0,4.6,0.0,2.028571428571429,4.6,0.0,,,,,,,90.33333333333333,96.0,87.0,91.71428571428571,96.0,87.0,,,,,,,7.766666666666667,10.3,5.3,6.871428571428572,10.3,3.8,,,,,,,32.0,,,,12.700000000000001,36.4,,,6.600000000000001,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
