觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2024-09-01,1004.1,1005.7,2024-09-01T09:36:00,1003.0,2024-09-01T15:58:00,29.3,33.5,2024-09-01T11:39:00,26.7,2024-09-01T04:10:00,78.0,60.0,2024-09-01T11:39:00,1.2,311.0,7.4,298.0,2024-09-01T13:55:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-02,1003.7,1005.5,2024-09-02T08:52:00,1001.8,2024-09-02T18:02:00,29.9,33.4,2024-09-02T11:10:00,26.7,2024-09-02T05:54:00,79.0,58.0,2024-09-02T11:08:00,1.2,344.0,6.9,351.0,2024-09-02T13:47:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-03,1001.2,1003.7,2024-09-03T00:01:00,998.6,2024-09-03T19:31:00,30.1,33.4,2024-09-03T09:44:00,28.1,2024-09-03T04:53:00,80.0,58.0,2024-09-03T10:57:00,2.3,359.0,10.1,336.0,2024-09-03T14:29:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-04,998.2,1000.0,2024-09-04T00:01:00,996.5,2024-09-04T15:27:00,30.3,33.5,2024-09-04T10:27:00,27.8,2024-09-04T05:46:00,77.0,56.0,2024-09-04T10:02:00,1.4,186.0,6.3,359.0,2024-09-04T15:14:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-05,998.9,1000.6,2024-09-05T22:14:00,997.4,2024-09-05T02:16:00,28.6,34.1,2024-09-05T13:04:00,25.0,2024-09-05T16:17:00,85.0,55.0,2024-09-05T13:32:00,1.5,186.0,17.6,191.0,2024-09-05T15:58:00,6.5,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-06,1003.1,1006.4,2024-09-06T23:10:00,1000.1,2024-09-06T02:06:00,29.1,34.1,2024-09-06T12:24:00,26.0,2024-09-06T04:08:00,82.0,56.0,2024-09-06T13:01:00,1.5,106.0,7.3,190.0,2024-09-06T19:10:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-07,1007.1,1009.4,2024-09-07T22:25:00,1005.7,2024-09-07T03:17:00,28.4,32.6,2024-09-07T14:19:00,25.9,2024-09-07T16:29:00,85.0,62.0,2024-09-07T14:23:00,1.6,189.0,9.2,233.0,2024-09-07T16:17:00,13.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-08,1006.2,1008.8,2024-09-08T00:07:00,1003.8,2024-09-08T15:08:00,27.0,31.4,2024-09-08T11:57:00,23.5,2024-09-08T19:31:00,90.0,68.0,2024-09-08T11:53:00,1.3,346.0,8.8,14.0,2024-09-08T12:40:00,40.5,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-09,1003.4,1004.8,2024-09-09T00:06:00,1001.3,2024-09-09T15:17:00,26.7,32.7,2024-09-09T11:22:00,23.2,2024-09-09T17:50:00,88.0,62.0,2024-09-09T11:16:00,1.3,167.0,8.0,162.0,2024-09-09T16:52:00,6.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2024-09-10,1002.7,1004.3,2024-09-10T23:09:00,1001.2,2024-09-10T15:34:00,28.3,32.1,2024-09-10T13:29:00,24.7,2024-09-10T01:23:00,84.0,62.0,2024-09-10T13:25:00,1.9,9.0,8.3,356.0,2024-09-10T16:52:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
