日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
113/11/01,27.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113/11/02,27.79941176470588,37.21333333333334,,,,,28.146666666666665,,,,,16.006666666666668,,,,,21.20666666666667,,,,,15138.066666666668,,,,,27.856,,
113/11/03,27.235000000000003,42.37647058823529,,,,,26.46470588235294,,,,,16.84705882352941,,,,,25.529411764705884,,,,,13607.588235294115,,,,,27.79941176470588,,
113/11/04,27.633333333333336,45.55,,,41.71326797385621,,24.5,,,26.37045751633987,,16.178571428571427,,,16.3440989729225,,29.371428571428577,,,25.36916900093371,,11700.785714285714,,,13482.146872082165,,27.235000000000003,,
113/11/05,23.87375,35.53333333333333,,,41.15326797385621,,27.8,,,26.254901960784313,,19.33333333333333,,,17.45298786181139,,16.2,,,23.700280112044823,,41304.333333333336,,,22204.235760971056,,27.633333333333336,,
113/11/06,22.658,38.5875,,,39.890277777777776,,22.41875,,,24.90625,,13.58125,,,16.36438492063492,,25.00625,,,23.52589285714286,,25795.5625,,,26266.89384920635,,23.87375,,
113/11/07,22.08875,37.84,,,37.32027777777778,,20.87333333333333,,,23.69736111111111,,12.353333333333332,,,15.089305555555553,,25.48666666666667,,,22.23097222222222,,28743.8,,,31947.89861111111,,22.658,,
113/11/08,22.665625,35.28125,37.21333333333334,,37.236250000000005,38.91169817927171,20.4,28.146666666666665,,21.230694444444442,24.37192226890756,12.33125,16.006666666666668,,12.755277777777778,15.233066226490594,22.95,21.20666666666667,,24.480972222222224,23.678631952781114,24916.5625,15138.066666666668,,26485.308333333334,23029.528421368545,22.08875,27.856,
113/11/09,21.28529411764706,34.65,42.37647058823529,,35.92375,38.545507703081235,21.6,26.46470588235294,,20.95777777777778,23.436684173669466,12.95625,16.84705882352941,,12.546944444444444,14.797292416966785,21.69375,25.529411764705884,,23.37680555555556,23.748215286114448,27906.9375,13607.588235294115,,27189.100000000002,24853.65282613045,22.665625,27.79941176470588,
113/11/10,22.955,34.11176470588235,45.55,,34.68100490196078,37.36483543417366,19.688235294117646,24.5,,20.562745098039215,22.468616946778713,12.641176470588237,16.178571428571427,,12.642892156862745,14.196452080832332,21.47058823529412,29.371428571428577,,22.038112745098044,23.168383353341337,26582.941176470587,11700.785714285714,,26468.813725490196,26707.27467486995,21.28529411764706,27.235000000000003,
